;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
395; ГАЗ 31105 «Волга»  ; 2004 ; 46 000 ; 100 000 ;" Тула
"; 6 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
396; ГАЗ 31105 «Волга»  ; 2005 ; 70 000 ; 145 223 ;" Октябрьский
"; 5 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
397; ГАЗ 31105 «Волга»  ; 2004 ; 50 000 ; 198 000 ;" Москва
"; 3 апреля; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
398; ГАЗ 3110 «Волга»  ; 2001 ; 69 999 ; 140 000 ;" Иваново
"; 1 апреля; 3,6; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 163; 13.5; АИ-92;; 2287; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.3; 92 × 86
399; ГАЗ 3102 «Волга»  ; 2006 ; 200 000 ; 400 000 ;" Курск
"; 24 марта; 3,6; 2.3 л; 150 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4735; 1800; 1490; 2800; 500; 1500; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 175; 13.5; АИ-92; переднее, продольное; 2287; нет; 150 / 110 при 5200; 211 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 92 × 86
400; ГАЗ 31105 «Волга» 311055  ; 2005 ; 120 000 ; 90 000 ;" Санкт-Петербург
"; 31 марта; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 5221; 1812; 1422; 3100; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
401; ГАЗ 31105 «Волга»  ; 2004 ; 50 000 ; 220 000 ;" Верхняя Пышма
"; 29 марта; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
402; ГАЗ 31105 «Волга»  ; 2005 ; 100 000 ; 127 728 ;" Москва
"; 28 марта; 3,9; 2.3 л; 131 л.с.; механика; бензин; АИ-92; задний; 13.5 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 173; 13.5; АИ-92; переднее, продольное; 2286; нет; 131 / 96 при 5200; 188 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
403; ГАЗ Volga Siber I  ; 2009 ; 280 000 ; 156 000 ;" Нижневартовск
"; 25 марта; 4,4; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 13.4 с; Россия; 4; 5; 4858; 1792; 1409; 2743; 453; 1555; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 13.4; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5200; 210 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 8.2; 87.5 × 101
404; ГАЗ 3110 «Волга»  ; 1997 ; 70 000 ; 90 000 ;" Рязань
"; 23 марта; 3,6; 2.5 л; 90 л.с.; механика; бензин; АИ-80; задний; 23 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1401; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 135; 23; АИ-80; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2400; рядное; 4; 2; карбюратор; 6.7; 
405; ГАЗ Volga Siber I  ; 2010 ; 235 000 ; 145 000 ;" Москва
"; 23 марта; 4,4; 2.4 л; 143 л.с.; механика; бензин; АИ-95; передний; 11.4 с; Россия; 4; 5; 4858; 1792; 1409; 2743; 453; 1525; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 11.4; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5200; 210 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 8.2; 87.5 × 101
406; ГАЗ 3110 «Волга»  ; 2000 ; 40 000 ; 100 000 ;" Ярославль
"; 20 марта; 3,6; 2.5 л; 90 л.с.; механика; бензин; АИ-80; задний; 23 с; Россия; 4; 5; 4870; 1800; 1422; 2800; 500; 1401; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 135; 23; АИ-80; переднее, продольное; 2445; нет; 90 / 66 при 4500; 172 при 2400; рядное; 4; 2; карбюратор; 6.7; 
407; ГАЗ 31105 «Волга»  ; 2006 ; 135 000 ; 75 000 ;" Архангельск
"; 16 марта; 3,9; 2.4 л; 137 л.с.; механика; бензин; АИ-92; задний; 11.2 с; Россия; 4; 5; 4921; 1812; 1422; 2800; 500; 1400; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 178; 11.2; АИ-92; переднее, продольное; 2429; нет; 137 / 100 при 5600; 210 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный);; 
408; ГАЗ 3102 «Волга»  ; 1993 ; 95 000 ; 90 000 ;" Санкт-Петербург
"; 16 марта; 3,6; 2.5 л; 100 л.с.; механика; бензин; АИ-92; задний; 21 с; Россия; 4; 5; 4735; 1800; 1490; 2800; 500; 1540; механика; 4; задний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные; 145; 21; АИ-92; переднее, продольное; 2445; нет; 100 / 73 при 4500; 182 при 2400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
