;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
10; Volvo S40 II Рестайлинг  ; 2010 ; 480 000 ; 92 926 ;" Санкт-Петербург
"; 7 марта; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11; Volvo XC90 I Рестайлинг  ; 2013 ; 1 550 000 ; 103 000 ;" Выборг
"; 24 апреля; 4,5; 2.4 л; 200 л.с.; автомат; дизель; ДТ; полный; 10.3 с; Швеция; 5; 5, 7; 4807; 1936; 1784; 2857; 1178; 2075; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 205; 10.3; ДТ; переднее, поперечное; 2400; турбонаддув; 200 / 147 при 3900; 420 при 1900 – 2800; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.3; 81 × 93.15
12; Volvo XC60 I  ; 2011 ; 985 000 ; 160 000 ;" Санкт-Петербург
"; 19 апреля; 4,6; 2.4 л; 163 л.с.; автомат; дизель; ДТ; полный; 10.9 с; Швеция; 5; 5; 4627; 1891; 1713; 2774; 490/1450; 1807; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 190; 10.9; ДТ; переднее, поперечное; 2400; турбонаддув; 163 / 120 при 4000; 420 при 1500 – 2500; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 81 × 93.2
13; Volvo XC90 I  ; 2002 ;350 000 ; 220 000 ;" Всеволожск
"; 26 марта; 4,5; 2.9 л; 272 л.с.; автомат; бензин; АИ-98; полный; 9.3 с; Швеция; 5; 5, 7; 4798; 1898; 1743; 2857; 249/2401; 2100; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 210; 9.3; АИ-98; переднее, поперечное; 2922; турбонаддув; 272 / 200 при 5400; 380 при 1800; рядное; 6; 4; распределенный впрыск (многоточечный);; 
14; Volvo XC60 I  ; 2011 ; 1 100 000 ; 77 900 ;" Белёв
"; 24 апреля; 4,6; 2.4 л; 205 л.с.; автомат; дизель; ДТ; полный; 8.9 с; Швеция; 5; 5; 4627; 1891; 1713; 2774; 490/1450; 1709; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 8.9; ДТ; переднее, поперечное; 2400; турбонаддув; 205 / 151 при 4000; 420 при 1500 – 3250; рядное; 5; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 
15; Volvo S40 II Рестайлинг  ; 2008 ; 422 222 ; 145 000 ;" Курск
"; 11 апреля; 4,6; 1.8 л; 125 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Швеция; 4; 5; 4476; 1770; 1454; 2640; 404/883; 1285; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 10.9; АИ-95; переднее, поперечное; 1798; нет; 125 / 92 при 6000; 165 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.8; 83 × 83.1
16; Volvo XC90 I Рестайлинг  ; 2012 ; 1 000 000 ; 108 735 ;" Домодедово
"; 12 марта; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17; Volvo XC90 II  ; 2015 ; 2 850 000 ; 34 000 ;" Москва
"; 23 апреля; 4,4; 2.0 л; 225 л.с.; автомат; дизель; ДТ; полный; 7.8 с; Швеция; 5; 7; 4950; 2140; 1775; 2984; 310/1899; 2052; автомат; 8; полный; зависимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 7.8; ДТ; переднее, поперечное; 1969; турбонаддув; 225 / 165 при 4250; 470 при 1750 – 2500; рядное; 4; 4; непосредственный впрыск (прямой); 15.8; 82 × 93.2
18; Volvo S40 I Рестайлинг  ; 2004 ; 200 000 ; 245 000 ;" Мытищи
"; 23 апреля; 4,6; 1.8 л; 122 л.с.; автомат; бензин; АИ-95; передний; 11.5 с; Швеция; 4; 5; 4516; 1716; 1422; 2562; 471/853; 1270; автомат; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 11.5; АИ-95; переднее, поперечное; 1783; нет; 122 / 90 при 5800; 170 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 83 × 82.4
19; Volvo XC90 I Рестайлинг  ; 2013 ; 1 400 000 ; 93 215 ;" Видное
"; 27 января; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20; Volvo XC70 II  ; 2009 ; 730 000 ; 305 000 ;" Обнинск
"; 8 апреля 2017; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
