;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Chrysler PT Cruiser  ; 2002 ;220 000 ; 172 000 ;" Москва
"; 18 апреля; 4,2; 2.0 л; 141 л.с.; автомат; бензин; АИ-92; передний; 12.8 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 166; 12.8; АИ-92; переднее, поперечное; 1996; нет; 141 / 104 при 6000; 188 при 4350; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 87.5 × 83
2; Chrysler PT Cruiser  ; 2001 ;230 000 ; 100 000 ;" Симферополь
"; 11 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
3; Chrysler Stratus  ; 1996 ;65 000 ; 245 354 ;" Севастополь
"; 13 января; 4,6; 2.0 л; 131 л.с.; механика; бензин; АИ-95; передний; 10.9 с; США; 4; 5; 4746; 1822; 1374; 2747; 445; 1346; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 10.9; АИ-95;; 1996; нет; 131 / 96 при 5900; 171 при 4950; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
4;" Chrysler Town &amp; Country IV Рестайлинг  "; 2005 ; 470 000 ; 248 000 ;" Задонск
"; 24 апреля;  ; 3.3 л; 182 л.с.; автомат; бензин; АИ-92; передний;; США; 5; 7; 5095; 1996; 1750; 3030; 566/4754; 1890; автомат; 4; передний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые; 180;; АИ-92;; 3301; нет; 182 / 134 при 5000; 284 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.3; 93 × 81
5; Chrysler Voyager IV Grand  ; 2003 ; 490 000 ; 312 000 ;" Самара
"; 23 апреля; 4,3; 3.3 л; 174 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; США; 5; 7; 5095; 1997; 1750; 3030; 445/4080; 2000; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; дисковые; 179; 11.7; АИ-95; переднее, поперечное; 3301; нет; 174 / 128 при 5100; 278 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9; 93 × 81
6;" Chrysler Town &amp; Country III  "; 2000 ; 250 000 ; 255 000 ;" Самара
"; 23 апреля; 4,0; 3.8 л; 180 л.с.; автомат; бензин; АИ-95; полный; 11 с; США; 4; 7; 5070; 1920; 1740; 3030; 671/1764;; автомат; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; барабанные; 180; 11; АИ-95; переднее, поперечное; 3778; нет; 180 / 132 при 4300; 325 при 3150; V-образное; 6; 2; распределенный впрыск (многоточечный); 9; 96 × 87
7; Chrysler Voyager II  ; 1992 ;125 000 ; 200 000 ;" Челябинск
"; 23 апреля; 4,0; 3.3 л; 152 л.с.; автомат; бензин; АИ-92; передний; 12.8 с; США; 4; 7; 4525; 1830; 1707; 2853; 671/3250; 1630; автомат; 4; передний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 174; 12.8; АИ-92;; 3301; нет; 152 / 112 при 4800; 251 при 3600; V-образное; 6; 2; распределенный впрыск (многоточечный); 8.9; 93 × 81
8; Chrysler PT Cruiser  ; 2002 ; 199 000 ; 149 465 ;" Череповец
"; 23 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
9; Chrysler Voyager III  ; 1996 ; 300 000 ; 300 000 ;" Москва
"; 23 апреля; 3,9; 2.5 л; 116 л.с.; механика; дизель; ДТ; передний; 12.6 с; США; 5; 7; 5070; 1950; 1800; 3030; 670/4880; 1870; механика; 5; передний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые; 175; 12.6; ДТ; переднее, поперечное; 2499; турбонаддув; 116 / 85 при 4000; 262 при 1800; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 21; 92 × 94
10; Chrysler PT Cruiser  ; 2000 ; 207 900 ; 217 320 ;" Мытищи
"; 23 апреля; 4,2; 2.0 л; 141 л.с.; автомат; бензин; АИ-92; передний; 12.8 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 166; 12.8; АИ-92; переднее, поперечное; 1996; нет; 141 / 104 при 6000; 188 при 4350; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 87.5 × 83
11; Chrysler Pacifica CS  ; 2004 ; 410 000 ; 226 000 ;" Москва
"; 14 декабря 2017;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12; Chrysler Crossfire  ; 2003 ; 450 000 ; 103 000 ;" Москва
"; 23 апреля; 4,5; 3.2 л; 215 л.с.; автомат; бензин; АИ-95; задний; 6.9 с; США; 2; 2; 4058; 1766; 1296; 2400; 215; 1485; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 250; 6.9; АИ-95; переднее, продольное; 3199; нет; 215 / 159 при 5700; 310 при 3000; V-образное; 6; 2; распределенный впрыск (многоточечный); 10; 89.9 × 84
13; Chrysler Voyager IV  ; 2001 ; 287 000 ; 270 000 ;" Москва
"; 23 апреля; 4,3; 3.3 л; 174 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; США; 5; 5, 7; 4805; 1995; 1750; 2880; 445/4080; 1800; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; дисковые; 179; 11.7; АИ-95; переднее, поперечное; 3301; нет; 174 / 128 при 5100; 278 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.4; 93 × 81
14; Chrysler Sebring III  ; 2007 ; 365 000 ; 180 000 ;" Липецк
"; 23 апреля; 4,6; 2.7 л; 188 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4850; 1843; 1497; 2765; 441;; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, продольное; 2736; нет; 188 / 138 при 6400; 256 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
15; Chrysler Voyager V Рестайлинг Grand  ; 2014 ; 1 550 000 ; 61 753 ;" Азнакаево
"; 23 апреля;  ; 3.6 л; 283 л.с.; автомат; бензин; АИ-95; передний; 9.5 с; США; 5; 7; 5175; 1998; 1750; 3078; 2394/3912; 2016; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 209; 9.5; АИ-95; переднее, поперечное; 3604; нет; 283 / 208 при 6600; 344 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.2; 96 × 83
16;" Chrysler Town &amp; Country IV  "; 2003 ; 390 000 ; 114 000 ;" Владимир
"; 23 апреля; 4,6; 3.8 л; 218 л.с.; автомат; бензин; АИ-92; полный; 10 с; США; 5; 7; 5143; 1953; 1750; 3078; 926/4089; 2110; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые; дисковые; 180; 10; АИ-92; переднее, поперечное; 3778; нет; 218 / 160 при 5000; 332 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.6; 96 × 87
17; Chrysler Voyager V Grand  ; 2010 ; 880 000 ; 170 000 ;" Набережные Челны
"; 23 апреля; 4,0; 2.8 л; 163 л.с.; автомат; дизель; ДТ; передний; 12.8 с; США; 5; 6, 7; 5143; 1954; 1750; 3078; 748/4550; 2100; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 12.8; ДТ; переднее, поперечное; 2768; турбонаддув; 163 / 120 при 3800; 360 при 1600 – 3000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.5; 94 × 100
18; Chrysler 300C I  ; 2005 ; 590 000 ; 202 000 ;" Москва
"; 23 апреля; 4,5; 3.5 л; 249 л.с.; автомат; бензин; АИ-95; полный; 8.5 с; США; 5; 5; 5015; 1880; 1500; 3050; 630/2026; 1785; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 221; 8.5; АИ-95; переднее, продольное; 3518; нет; 249 / 183 при 6400; 340 при 3800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 96 × 81
19; Chrysler PT Cruiser  ; 2004 ; 350 000 ; 170 000 ;" Москва
"; 23 апреля; 4,2; 2.4 л; 182 л.с.; автомат; бензин; АИ-92; передний; 8.4 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812; 1450; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 8.4; АИ-92; переднее, поперечное; 2429; турбонаддув; 182 / 134 при 5200; 285 при 2800; рядное; 4; 4; распределенный впрыск (многоточечный); 8.1; 87.5 × 101
20; Chrysler Sebring III  ; 2008 ; 485 000 ; 99 617 ;" Москва
"; 12 апреля; 4,6; 2.7 л; 188 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4850; 1843; 1497; 2765; 441;; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, продольное; 2736; нет; 188 / 138 при 6400; 256 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
21; Chrysler Voyager IV  ; 2003 ; 239 000 ; 174 000 ;" Москва
"; 23 апреля; 4,3; 2.4 л; 147 л.с.; автомат; бензин; АИ-95; передний; 16 с; США; 5; 5, 7; 4805; 1995; 1750; 2880; 445/4080; 1750; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 177; 16; АИ-95; переднее, поперечное; 2429; нет; 147 / 108 при 5200; 218 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87.5 × 100
22; Chrysler Pacifica CS  ; 2004 ; 380 000 ; 238 000 ;" Москва
"; 23 апреля;  ; 3.5 л; 253 л.с.; автомат; бензин; АИ-95; передний; 10 с; США; 5; 5, 7; 5052; 2013; 1688; 2954; 369/2250; 2015; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 190; 10; АИ-95; переднее, поперечное; 3518; нет; 253 / 186 при 6400; 339 при 3900; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.9; 96 × 81
23;" Chrysler Town &amp; Country IV Рестайлинг  "; 2004 ; 420 000 ; 150 000 ;" Москва
"; 23 апреля;  ; 3.3 л; 182 л.с.; автомат; бензин; АИ-92; передний;; США; 5; 7; 5095; 1996; 1750; 3030; 566/4754; 1890; автомат; 4; передний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; дисковые; 180;; АИ-92;; 3301; нет; 182 / 134 при 5000; 284 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.3; 93 × 81
24; Chrysler PT Cruiser  ; 2001 ; 185 000 ; 137 000 ;" Москва
"; 23 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
25; Chrysler PT Cruiser  ; 2002 ; 190 000 ; 170 000 ;" Москва
"; 23 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
26; Chrysler 300C I  ; 2005 ; 880 000 ; 115 000 ;" Москва
"; 23 апреля; 4,5; 2.7 л; 193 л.с.; автомат; бензин; АИ-95; задний; 11.1 с; США; 5; 5; 5015; 1880; 1500; 3050; 630/2026; 1725; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 209; 11.1; АИ-95; переднее, продольное; 2736; нет; 193 / 142 при 6400; 258 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
27; Chrysler Neon II  ; 2004 ; 160 000 ; 161 000 ;" Москва
"; 27 января;  ; 2.0 л; 133 л.с.; автомат; бензин; АИ-95; передний; 12.4 с; США; 4; 5; 4390; 1715; 1421; 2667; 370; 1325; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 12.4; АИ-95; переднее, поперечное; 1996; нет; 133 / 98 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
28; Chrysler Sebring III  ; 2007 ; 420 000 ; 198 000 ;" Москва
"; 22 апреля; 4,6; 2.4 л; 172 л.с.; автомат; бензин; АИ-92; передний;; США; 4; 5; 4850; 1843; 1497; 2765; 441;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-92; переднее, поперечное; 2429; нет; 172 / 127 при 5200; 222 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
29; Chrysler 300C I  ; 2008 ; 799 900 ; 187 000 ;" Москва
"; 22 апреля; 4,5; 3.5 л; 249 л.с.; автомат; бензин; АИ-95; задний; 7.6 с; США; 4; 5; 5015; 1880; 1475; 3050; 504; 1745; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 228; 7.6; АИ-95; переднее, продольное; 3518; нет; 249 / 183 при 6400; 340 при 3800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 96 × 81
30; Chrysler Voyager IV  ; 2003 ; 339 000 ; 310 000 ;" Москва
"; 23 апреля; 4,3; 2.5 л; 141 л.с.; механика; дизель; ДТ; передний; 11.9 с; США; 5; 5, 7; 4805; 1995; 1750; 2880; 445/4080; 1850; механика; 5; передний; независимая, пружинная; зависимая, пружинная; дисковые; дисковые; 185; 11.9; ДТ; переднее, поперечное; 2499; турбонаддув; 141 / 105 при 4000; 320 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.5; 92 × 94
31; Chrysler Voyager IV  ; 2001 ; 270 000 ; 124 000 ;" Москва
"; 21 апреля; 4,3; 2.4 л; 150 л.с.; автомат; бензин; АИ-92; передний;; США; 5; 5, 7; 4805; 1995; 1750; 2880; 445/4080;; автомат; 4; передний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 2429; нет; 150 / 110 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
32; Chrysler Sebring II  ; 2001 ; 190 000 ; 150 000 ;" Архангельск
"; 23 апреля; 4,3; 2.7 л; 203 л.с.; автомат; бензин; АИ-92; передний; 10.5 с; США; 4; 5; 4844; 1790; 1395; 2745; 455; 1485; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 216; 10.5; АИ-92; переднее, поперечное; 2736; нет; 203 / 149 при 5900; 262 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
33; Chrysler 300C I  ; 2007 ; 560 000 ; 160 209 ;" Воронеж
"; 20 апреля; 4,5; 2.7 л; 193 л.с.; автомат; бензин; АИ-95; задний; 11.1 с; США; 4; 5; 5015; 1880; 1475; 3050; 504; 1735; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 209; 11.1; АИ-95; переднее, продольное; 2736; нет; 193 / 142 при 6400; 258 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
34;" Chrysler Town &amp; Country IV  "; 2000 ; 285 000 ; 187 000 ;" Воронеж
"; 19 апреля; 4,6; 3.3 л; 182 л.с.; автомат; бензин; АИ-92; передний;; США; 5; 7; 5143; 1953; 1750; 3078; 926/4089; 1890; автомат; 4; передний; независимая, пружинная; зависимая, рессорная; дисковые; дисковые; 180;; АИ-92; переднее, поперечное; 3301; нет; 182 / 134 при 5000; 284 при 4000; V-образное; 6; 2; распределенный впрыск (многоточечный); 9.3; 93 × 81
35; Chrysler PT Cruiser  ; 2001 ;175 000 ; 154 700 ;" Владимир
"; 20 апреля; 4,2; 2.0 л; 141 л.с.; автомат; бензин; АИ-92; передний; 12.8 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 166; 12.8; АИ-92; переднее, поперечное; 1996; нет; 141 / 104 при 6000; 188 при 4350; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 87.5 × 83
36; Chrysler PT Cruiser  ; 2006 ; 360 000 ; 115 000 ;" Балашиха
"; 19 апреля; 4,2; 1.6 л; 115 л.с.; механика; бензин; АИ-95; передний; 13.5 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812; 1370; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 176; 13.5; АИ-95; переднее, поперечное; 1598; нет; 115 / 85 при 5600; 157 при 4550; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.8
37; Chrysler Sebring II  ; 2001 ; 180 000 ; 180 000 ;" Москва
"; 23 апреля; 4,3; 2.7 л; 203 л.с.; автомат; бензин; АИ-92; передний; 10.5 с; США; 4; 5; 4844; 1790; 1395; 2745; 455; 1485; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 216; 10.5; АИ-92; переднее, поперечное; 2736; нет; 203 / 149 при 5900; 262 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
38; Chrysler Neon II  ; 2001 ; 170 000 ; 273 000 ;" Одинцово
"; 23 апреля;  ; 2.0 л; 133 л.с.; автомат; бензин; АИ-95; передний; 12.4 с; США; 4; 5; 4390; 1715; 1421; 2667; 370; 1325; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 12.4; АИ-95; переднее, поперечное; 1996; нет; 133 / 98 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
39; Chrysler PT Cruiser  ; 2001 ; 215 000 ; 190 000 ;" Москва
"; 19 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
40; Chrysler PT Cruiser  ; 2002 ;220 000 ; 172 000 ;" Воронеж
"; 18 апреля; 4,2; 2.0 л; 141 л.с.; автомат; бензин; АИ-92; передний; 12.8 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 166; 12.8; АИ-92; переднее, поперечное; 1996; нет; 141 / 104 при 6000; 188 при 4350; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 87.5 × 83
41; Chrysler PT Cruiser  ; 2006 ; 310 000 ; 138 000 ;" Москва
"; 19 апреля; 4,2; 1.6 л; 115 л.с.; механика; бензин; АИ-95; передний; 13.5 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812; 1370; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 176; 13.5; АИ-95; переднее, поперечное; 1598; нет; 115 / 85 при 5600; 157 при 4550; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.8
42; Chrysler 300M  ; 1999 ; 220 000 ; 331 300 ;" Москва
"; 23 апреля; 4,7; 2.7 л; 203 л.с.; автомат; бензин; АИ-95; передний; 10.2 с; США; 4; 5; 5000; 1890; 1422; 2870; 530; 1610; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 210; 10.2; АИ-95; переднее, продольное; 2736; нет; 203 / 149 при 5800; 258 при 4850; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
43; Chrysler Sebring II Рестайлинг  ; 2003 ; 250 000 ; 148 287 ;" Венёв
"; 23 апреля; 4,4; 2.4 л; 152 л.с.; автомат; бензин; АИ-92; передний; 11 с; США; 4; 5; 4844; 1792; 1394; 2743; 453; 1475; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 180; 11; АИ-92; переднее, поперечное; 2429; нет; 152 / 112 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
44; Chrysler 300C I  ; 2004 ; 295 000 ; 223 823 ;" Москва
"; 4 апреля; 4,5; 2.7 л; 193 л.с.; автомат; бензин; АИ-95; задний; 11.1 с; США; 4; 5; 5015; 1880; 1475; 3050; 504; 1735; автомат; 4; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 209; 11.1; АИ-95; переднее, продольное; 2736; нет; 193 / 142 при 6400; 258 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
45; Chrysler PT Cruiser  ; 2008 ; 410 000 ; 147 000 ;" Москва
"; 23 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
46; Chrysler PT Cruiser  ; 2005 ; 265 000 ; 246 800 ;" Хотеичи
"; 16 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
47; Chrysler Sebring II Рестайлинг  ; 2006 ; 299 000 ; 198 650 ;" Гай
"; 16 апреля; 4,4; 2.7 л; 203 л.с.; автомат; бензин; АИ-92; передний; 10.5 с; США; 4; 5; 4844; 1792; 1394; 2743; 453; 1485; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 216; 10.5; АИ-92; переднее, поперечное; 2736; нет; 203 / 149 при 5900; 262 при 4300; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.7; 86 × 78.5
48; Chrysler Voyager II Grand  ; 1992 ; 209 500 ; 334 560 ;" Курск
"; 22 апреля; 4,0; 3.3 л; 163 л.с.; автомат; бензин; АИ-92; передний; 12.9 с; США; 4; 7; 4896; 1830; 1707; 3031; 328/3990; 1760; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; барабанные; 180; 12.9; АИ-92;; 3301; нет; 163 / 120 при 4800; 260 при 3750; V-образное; 6; 2; распределенный впрыск (многоточечный); 8.9; 93 × 81
49; Chrysler PT Cruiser  ; 2004 ; 269 000 ; 145 000 ;" Москва
"; 15 апреля; 4,2; 2.4 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12.2 с; США; 5; 5; 4290; 1705; 1600; 2616; 538/1812;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 12.2; АИ-95; переднее, поперечное; 2429; нет; 143 / 105 при 5250; 229 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
50; Chrysler Voyager IV  ; 2002 ; 274 000 ; 133 052 ;" Королёв
"; 15 апреля; 4,3; 2.4 л; 152 л.с.; автомат; бензин; АИ-92; передний;; США; 5; 5, 7; 4805; 1995; 1750; 2880; 445/4080;; автомат; 4; передний; независимая, пружинная; зависимая, рессорная; дисковые; барабанные;;; АИ-92;; 2429; нет; 152 / 112 при 5200; 226 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.4; 87.5 × 101
51; Chrysler Neon II  ; 2000 ; 125 000 ; 172 000 ;" Выкса
"; 14 апреля;  ; 2.0 л; 133 л.с.; автомат; бензин; АИ-95; передний; 12.4 с; США; 4; 5; 4390; 1715; 1421; 2667; 370; 1325; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 12.4; АИ-95; переднее, поперечное; 1996; нет; 133 / 98 при 6000; 175 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 87.5 × 83
52; Chrysler 300C I  ; 2011 ; 1 000 000 ; 130 000 ;" Москва
"; 20 марта; 4,5; 3.5 л; 249 л.с.; автомат; бензин; АИ-95; задний; 7.6 с; США; 4; 5; 5015; 1880; 1475; 3050; 504; 1745; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 228; 7.6; АИ-95; переднее, продольное; 3518; нет; 249 / 183 при 6400; 340 при 3800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 96 × 81
53; Chrysler 300M  ; 1998 ; 200 000 ; 320 000 ;" Балашиха
"; 7 апреля; 4,7; 3.5 л; 252 л.с.; автомат; бензин; АИ-95; передний; 8.8 с; США; 4; 5; 5000; 1890; 1422; 2870; 530; 1630; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 240; 8.8; АИ-95; переднее, продольное; 3518; нет; 252 / 185 при 6400; 340 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 96 × 81
