;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
114; Maserati GranTurismo  ; 2008 ; 1 700 000 ; 23 000 ; 11 февраля;  ; 4.2 л; 405 л.с.; автомат; бензин; АИ-98; задний; 5.2 с; Италия; 2; 4; 4881; 1847; 1353; 2942; 260; 1880; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 285; 5.2; АИ-98; переднее, продольное; 4244; нет; 405 / 298 при 7100; 460 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
115; Maserati Quattroporte V Рестайлинг S  ; 2011 ; 4 200 000 ; 35 000 ; 18 ноября 2017;  ; 4.7 л; 430 л.с.; автомат; бензин; АИ-95; задний; 5.4 с; Италия; 4; 5; 5097; 1895; 1438; 3064; 450; 1990; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 280; 5.4; АИ-95; переднее, продольное; 4691; нет; 430 / 316 при 7000; 490 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
116; Maserati Quattroporte V AMT  ; 2006 ; 1 050 000 ; 79 000 ; 21 октября 2017; 4,7; 4.2 л; 400 л.с.; робот; бензин; АИ-95; задний; 5.6 с; Италия; 4; 4; 5052; 1895; 1438; 3064; 450; 1970; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 275; 5.6; АИ-95; переднее, продольное; 4244; нет; 400 / 294 при 7000; 460 при 4250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 92 × 79.8
117; Maserati Levante I  ; 2018 ; 8 627 828 ; Нов; 25 марта;  ; 3.0 л; 350 л.с.; автомат; бензин; АИ-95; полный; 6 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 251; 6; АИ-95; переднее, продольное; 2979; турбонаддув; 350 / 257 при 5750; 500 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
118; Maserati Levante I Diesel  ; 2018 ; 7 463 278 ; Нов; 13 марта;  ; 3.0 л; 275 л.с.; автомат; дизель; ДТ; полный; 6.9 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2205; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 230; 6.9; ДТ; переднее, продольное; 2987; турбонаддув; 275 / 202 при 4000; 600 при 2000 – 2600; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
119; Maserati Levante I  ; 2018 ; 8 743 033 ; Нов; 14 февраля;  ; 3.0 л; 350 л.с.; автомат; бензин; АИ-95; полный; 6 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 251; 6; АИ-95; переднее, продольное; 2979; турбонаддув; 350 / 257 при 5750; 500 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
120; Maserati Levante I  ; 2018 ; 8 663 981 ; Нов; 14 февраля;  ; 3.0 л; 350 л.с.; автомат; бензин; АИ-95; полный; 6 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 251; 6; АИ-95; переднее, продольное; 2979; турбонаддув; 350 / 257 при 5750; 500 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
121; Maserati Levante I S  ; 2017 ; 9 170 881 ; Нов; 8 декабря 2017;  ; 3.0 л; 430 л.с.; автомат; бензин; АИ-95; полный; 5.2 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2109; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 264; 5.2; АИ-95; переднее, продольное; 2979; турбонаддув; 430 / 316 при 5750; 580 при 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.7; 86.5 × 84.5
122; Maserati Levante I Diesel  ; 2017 ; 8 253 793 ; Нов; 13 ноября 2017;  ; 3.0 л; 275 л.с.; автомат; дизель; ДТ; полный; 6.9 с; Италия; 5; 5; 5003; 1968; 1679; 3004; 580; 2205; автомат; 8; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 230; 6.9; ДТ; переднее, продольное; 2987; турбонаддув; 275 / 202 при 4000; 600 при 2000 – 2600; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
123; Maserati Ghibli III Diesel  ; 2017 ; 5 108 408 ; Нов; 5 октября 2017;  ; 3.0 л; 275 л.с.; автомат; дизель; ДТ; задний; 6.3 с; Италия; 4; 5; 4971; 1945; 1461; 2998; 500; 1835; автомат; 8; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 250; 6.3; ДТ; переднее, продольное; 2987; турбонаддув; 275 / 202 при 4000; 570 при 2000 – 2600; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 83 × 92
