;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
45; Ferrari 488 GTB  ; 2018 ; 19 900 000 ; Нов; 13 июля 2017; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1213; 2650; ; 1370; робот; 7; задний; независимая, пружинная; независимая, пружинная; керамические вентилируемые; керамические вентилируемые; 330; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
46; Ferrari 812 Superfast  ; 2018 ; 22 900 000 ; Нов; 1 июня 2017;  ; 6.5 л; 800 л.с.; робот; бензин; АИ-98; задний; 2.9 с; Италия; 2; 2; 4657; 1971; 1276; 2950; ; 1525; робот; 7; задний; независимая, пружинная; независимая, пружинная; керамические вентилируемые; керамические вентилируемые; 340; 2.9; АИ-98; переднее, продольное; 6496; нет; 800 / 588 при 8500; 718 при 7000; V-образное; 12; 4; непосредственный впрыск (прямой);; 
47; Ferrari FF  ; 2012 ; 8 900 000 ; 15 000 ; 6 декабря 2017;  ; 6.3 л; 660 л.с.; робот; бензин; АИ-95; полный; 3.7 с; Италия; 3; 4; 4907; 1953; 1379; 2990; 450; 1880; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 335; 3.7; АИ-95; переднее, продольное; 6262; нет; 660 / 485 при 8000; 683 при 6000; V-образное; 12; 4; непосредственный впрыск (прямой); 12.3; 94 × 75.2
48; Ferrari 599 GTB Fiorano  ; 2007 ; 5 890 000 ; 23 000 ; 20 ноября 2017;  ; 6.0 л; 620 л.с.; робот; бензин; АИ-98; задний; 3.7 с; Италия; 2; 2; 4665; 1935; 1336; 2750; 320; 1690; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 330; 3.7; АИ-98; переднее, продольное; 5999; нет; 620 / 456 при 7600; 608 при 5600; V-образное; 12; 4; распределенный впрыск (многоточечный); 11.2; 92 × 75.2
49; Ferrari California I  ; 2012 ; 6 500 000 ; 19 000 ; 13 июля 2017;  ; 4.3 л; 460 л.с.; робот; бензин; АИ-98; задний; 4 с; Италия; 2; 4; 4563; 1902; 1308; 2670; 240/340; 1735; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 310; 4; АИ-98; переднее, продольное; 4297; нет; 460 / 338 при 7750; 485 при 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 12.2; 94 × 77.4
50; Ferrari 612 Scaglietti  ; 2006 ; 4 600 000 ; 61 000 ; 19 апреля;  ; 5.8 л; 540 л.с.; автомат; бензин; АИ-98; задний;; Италия; 2; 4; 4902; 1957; 1344; 2950; 240;; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-98;; 5748; нет; 540 / 397 при 7250; 589 при 5250; V-образное; 12; 4; распределенный впрыск (многоточечный); 11.2; 89 × 77
51; Ferrari 575M Maranello  ; 2002 ; 3 800 000 ; 30 000 ; 2 февраля;  ; 5.8 л; 515 л.с.; автомат; бензин; АИ-98; задний; 4.2 с; Италия; 2; 2; 4550; 1935; 1277; 2500; ;; автомат; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 325; 4.2; АИ-98;; 5748; нет; 515 / 379 при 7250; 588 при 5250; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 89 × 77
52; Ferrari California I  ; 2012 ; 6 990 000 ; 33 500 ; 15 декабря 2017;  ; 4.3 л; 490 л.с.; робот; бензин; АИ-98; задний; 3.9 с; Италия; 2; 4; 4563; 1902; 1308; 2670; 240/340; 1705; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 310; 3.9; АИ-98; переднее, продольное; 4297; нет; 490 / 360 при 7750; 505 при 5000; V-образное; 8; 4; распределенный впрыск (многоточечный); 12.2; 94 × 77.4
53; Ferrari F430 Spider  ; 2007 ; 5 400 000 ; 27 000 ; 4 апреля; 4,6; 4.3 л; 490 л.с.; робот; бензин; АИ-95; задний;; Италия; 2; 2; 4512; 1923; 1234; 2600; 250;; робот; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95;; 4308; нет; 490 / 360 при 8500; 465 при 5250; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.3; 92 × 81
54; Ferrari California I  ; 2010 ; 4 900 000 ; 24 000 ; 13 апреля;  ; 4.3 л; 460 л.с.; робот; бензин; АИ-98; задний; 4 с; Италия; 2; 4; 4563; 1902; 1308; 2670; 240/340; 1735; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 310; 4; АИ-98; переднее, продольное; 4297; нет; 460 / 338 при 7750; 485 при 5000; V-образное; 8; 4; непосредственный впрыск (прямой); 12.2; 94 × 77.4
55; Ferrari 348 TS  ; 1991 ;4 200 000 ; 14 200 ; 19 марта;  ; 3.4 л; 300 л.с.; механика; бензин; АИ-95; задний; 5.6 с; Италия; 2; 2; 4230; 1894; 1170; 2450; 200; 1400; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 275; 5.6; АИ-95;; 3405; нет; 300 / 221 при 7200; 324 при 4200; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.4; 85 × 75
56; Ferrari 488 GTB  ; 2016 ; 15 500 000 ; 4 800 ; 6 марта; 4,2; 3.9 л; 670 л.с.; робот; бензин; АИ-98; задний; 3 с; Италия; 2; 2; 4568; 1952; 1213; 2650; ; 1370; робот; 7; задний; независимая, пружинная; независимая, пружинная; керамические вентилируемые; керамические вентилируемые; 330; 3; АИ-98; центральное; 3902; турбонаддув; 670 / 492 при 8000; 760 при 3000; V-образное; 8; 4; непосредственный впрыск (прямой); 9.4; 86.5 × 83
57; Ferrari 360  ; 2000 ; 3 500 000 ; 50 000 ; 7 апреля; 4,2; 3.6 л; 400 л.с.; механика; бензин; АИ-95; задний; 4.5 с; Италия; 2; 2; 4477; 1922; 1214; 2600; 220; 1400; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 296; 4.5; АИ-95; центральное; 3568; нет; 400 / 294 при 8500; 373 при 4750; V-образное; 8; 4; распределенный впрыск (многоточечный); 11; 85 × 79
58; Ferrari California I  ; 2012 ; 7 200 000 ; 19 000 ; 11 ноября 2017;  ; 4.3 л; 490 л.с.; робот; бензин; АИ-98; задний; 3.9 с; Италия; 2; 4; 4563; 1902; 1308; 2670; 240/340; 1705; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 310; 3.9; АИ-98; переднее, продольное; 4297; нет; 490 / 360 при 7750; 505 при 5000; V-образное; 8; 4; распределенный впрыск (многоточечный); 12.2; 94 × 77.4
